trial_id,arm_mode,joint_left_shoulder_pitch_target,joint_left_shoulder_roll_target,joint_left_shoulder_yaw_target,joint_left_elbow_target,joint_left_wrist_roll_target,joint_left_wrist_pitch_target,joint_left_wrist_yaw_target,joint_right_shoulder_pitch_target,joint_right_shoulder_roll_target,joint_right_shoulder_yaw_target,joint_right_elbow_target,joint_right_wrist_roll_target,joint_right_wrist_pitch_target,joint_right_wrist_yaw_target,joint_left_shoulder_pitch_kp,joint_left_shoulder_roll_kp,joint_left_shoulder_yaw_kp,joint_left_elbow_kp,joint_left_wrist_roll_kp,joint_left_wrist_pitch_kp,joint_left_wrist_yaw_kp,joint_right_shoulder_pitch_kp,joint_right_shoulder_roll_kp,joint_right_shoulder_yaw_kp,joint_right_elbow_kp,joint_right_wrist_roll_kp,joint_right_wrist_pitch_kp,joint_right_wrist_yaw_kp,joint_left_shoulder_pitch_kd,joint_left_shoulder_roll_kd,joint_left_shoulder_yaw_kd,joint_left_elbow_kd,joint_left_wrist_roll_kd,joint_left_wrist_pitch_kd,joint_left_wrist_yaw_kd,joint_right_shoulder_pitch_kd,joint_right_shoulder_roll_kd,joint_right_shoulder_yaw_kd,joint_right_elbow_kd,joint_right_wrist_roll_kd,joint_right_wrist_pitch_kd,joint_right_wrist_yaw_kd,joint_left_shoulder_pitch_kp_multiplier,joint_left_shoulder_roll_kp_multiplier,joint_left_shoulder_yaw_kp_multiplier,joint_left_elbow_kp_multiplier,joint_left_wrist_roll_kp_multiplier,joint_left_wrist_pitch_kp_multiplier,joint_left_wrist_yaw_kp_multiplier,joint_right_shoulder_pitch_kp_multiplier,joint_right_shoulder_roll_kp_multiplier,joint_right_shoulder_yaw_kp_multiplier,joint_right_elbow_kp_multiplier,joint_right_wrist_roll_kp_multiplier,joint_right_wrist_pitch_kp_multiplier,joint_right_wrist_yaw_kp_multiplier,joint_left_shoulder_pitch_kd_multiplier,joint_left_shoulder_roll_kd_multiplier,joint_left_shoulder_yaw_kd_multiplier,joint_left_elbow_kd_multiplier,joint_left_wrist_roll_kd_multiplier,joint_left_wrist_pitch_kd_multiplier,joint_left_wrist_yaw_kd_multiplier,joint_right_shoulder_pitch_kd_multiplier,joint_right_shoulder_roll_kd_multiplier,joint_right_shoulder_yaw_kd_multiplier,joint_right_elbow_kd_multiplier,joint_right_wrist_roll_kd_multiplier,joint_right_wrist_pitch_kd_multiplier,joint_right_wrist_yaw_kd_multiplier,fell,time_to_fall,max_com_deviation_xy,final_base_height,max_roll_deg,max_pitch_deg
795,both,-2.860270,1.112395,-1.915791,2.575779,1.830094,-0.196591,0.284283,-1.426692,-2.817025,0.672140,2.189240,1.712403,-0.324471,0.031949,15.7170,17.7051,8.7158,8.3579,8.3377,8.5768,11.9787,43.7733,25.6793,8.9718,18.4027,12.1172,7.4103,8.2146,6.6390,5.1232,5.7875,5.5019,1.8727,2.5883,2.0043,7.3202,6.1416,3.1556,5.2064,3.7556,3.5779,3.5603,0.5239,0.5902,0.5811,0.5572,0.8338,0.8577,1.1979,1.4591,0.8560,0.5981,1.2268,1.2117,0.7410,0.8215,0.8299,0.6404,1.4469,1.3755,0.6242,0.8628,0.6681,0.9150,0.7677,0.7889,1.3016,1.2519,1.1926,1.1868,True,1.2080,0.855453,0.109302,179.9742,88.7437
796,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-0.681936,-2.073518,1.075490,-0.469401,-1.937434,-0.345705,0.591104,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,32.7462,28.5048,14.6435,19.9134,6.2168,8.8324,12.6017,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,9.2627,7.4812,2.8974,5.7858,2.7238,4.1335,3.8335,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0915,0.9502,0.9762,1.3276,0.6217,0.8832,1.2602,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1578,0.9351,0.7243,1.4464,0.9079,1.3778,1.2778,True,1.4580,0.831750,0.120442,179.8889,84.1782
797,both,0.917807,-0.316035,0.046809,0.121462,-1.431637,-0.212898,-0.281143,-1.205581,-1.003328,-1.306933,0.176570,-0.672897,0.172526,-1.269565,37.4078,25.1691,16.1436,18.9228,10.1084,11.4715,14.1994,40.7387,35.9481,11.7848,9.4837,12.8077,10.7622,14.6344,4.2389,6.7962,5.7074,5.3497,3.3505,2.1879,2.4916,7.2519,6.7922,3.1630,3.9275,2.4682,1.7196,2.4364,1.2469,0.8390,1.0762,1.2615,1.0108,1.1472,1.4199,1.3580,1.1983,0.7857,0.6322,1.2808,1.0762,1.4634,0.5299,0.8495,1.4269,1.3374,1.1168,0.7293,0.8305,0.9065,0.8490,0.7908,0.9819,0.8227,0.5732,0.8121,False,,0.093252,1.000177,6.5337,15.1800
798,left_only,-2.109047,2.702155,-1.324190,0.945140,0.864972,-0.324465,0.079458,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,40.4156,32.5224,14.7358,20.0832,14.4725,13.2099,9.0841,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,8.8935,8.2131,3.2132,3.7413,3.9878,2.4014,4.1687,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.3472,1.0841,0.9824,1.3389,1.4473,1.3210,0.9084,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1117,1.0266,0.8033,0.9353,1.3293,0.8005,1.3896,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.4920,0.934770,0.083411,179.7191,86.7839
799,left_only,1.529632,0.779580,-1.964075,3.003130,-2.024665,0.251104,-1.170652,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,22.0670,22.8047,11.9585,21.2896,6.7531,6.7364,11.9167,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,11.6185,7.1143,5.0925,2.1241,3.9722,3.6702,4.1898,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.7356,0.7602,0.7972,1.4193,0.6753,0.6736,1.1917,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4523,0.8893,1.2731,0.5310,1.3241,1.2234,1.3966,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.3500,0.902546,0.072659,179.8784,89.9970
800,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-0.137590,0.158253,-0.799508,2.075355,1.429250,-0.214038,1.068272,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,38.3753,40.9906,12.9389,20.1188,8.1498,14.6440,5.2395,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,8.9535,4.8979,4.8749,3.4548,4.1119,4.1181,2.6043,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2792,1.3664,0.8626,1.3413,0.8150,1.4644,0.5239,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1192,0.6122,1.2187,0.8637,1.3706,1.3727,0.8681,False,,0.063569,0.996633,10.1624,13.9233
801,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,0.675014,-0.825303,-0.591365,0.467567,-1.538644,-0.404032,0.044093,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,31.2012,28.3206,21.7590,7.7054,13.5030,13.0082,12.5875,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,8.1993,5.5228,5.4515,4.9784,3.9985,2.2074,3.1631,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0400,0.9440,1.4506,0.5137,1.3503,1.3008,1.2588,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0249,0.6904,1.3629,1.2446,1.3328,0.7358,1.0544,True,1.7140,0.876230,0.114122,179.7741,86.3748
802,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-1.180832,-0.982042,1.257286,-0.232556,-1.747540,-0.422164,-0.870750,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,22.2052,17.1756,12.8354,17.6275,12.9307,8.4582,5.8382,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,10.0750,7.1295,3.0057,3.8828,4.4096,2.6179,4.3784,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7402,0.5725,0.8557,1.1752,1.2931,0.8458,0.5838,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2594,0.8912,0.7514,0.9707,1.4699,0.8726,1.4595,False,,0.344189,0.937686,11.1567,24.9430
803,left_only,-1.947573,0.018959,-1.768796,2.245719,0.086652,0.075778,1.187979,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,30.1451,18.5106,18.2777,10.6178,10.8154,13.5438,9.7708,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,6.5143,8.6044,2.5078,3.2303,3.0124,2.2625,1.6178,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.0048,0.6170,1.2185,0.7079,1.0815,1.3544,0.9771,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8143,1.0755,0.6270,0.8076,1.0041,0.7542,0.5393,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.107320,0.999572,7.8408,15.1659
804,left_only,-0.383986,1.136715,-0.445240,3.166837,-2.366124,-0.319888,0.955705,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,18.9079,42.5287,17.5794,15.4224,7.7840,8.5947,13.2595,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,4.4600,10.1484,5.3113,4.8239,1.6635,3.7280,3.6695,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.6303,1.4176,1.1720,1.0282,0.7784,0.8595,1.3260,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5575,1.2685,1.3278,1.2060,0.5545,1.2427,1.2232,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.5160,0.838194,0.119092,179.9872,84.2658
805,both,-3.078328,2.992831,-1.910450,3.018030,-2.602361,-0.242304,0.483215,-2.493593,-2.700823,-2.946657,2.463363,-2.533324,0.122630,0.209061,30.3372,26.2547,11.9934,21.8542,12.8536,14.2273,12.3390,28.6192,28.1464,15.5579,15.5756,13.7056,8.4591,8.1624,10.6321,11.7134,3.8146,5.6276,1.6292,1.8236,2.9711,9.6152,9.1878,5.3194,3.2371,1.5192,4.3322,1.6327,1.0112,0.8752,0.7996,1.4569,1.2854,1.4227,1.2339,0.9540,0.9382,1.0372,1.0384,1.3706,0.8459,0.8162,1.3290,1.4642,0.9536,1.4069,0.5431,0.6079,0.9904,1.2019,1.1485,1.3298,0.8093,0.5064,1.4441,0.5442,True,1.2040,1.029844,0.078651,94.6008,87.4568
806,both,0.062861,0.836525,-0.258568,2.511075,-0.593222,-0.328956,0.646265,-3.044804,-2.361509,0.040877,0.857964,0.822515,-0.109753,-0.277915,25.4597,41.6181,7.7594,21.5946,8.5822,8.6488,12.2589,38.2813,20.1055,8.1845,15.6110,7.1534,12.2873,6.0132,7.1062,8.9332,5.6145,5.3848,3.0461,3.6500,2.6773,4.0680,9.4056,4.0032,5.8081,2.2425,1.8698,1.5693,0.8487,1.3873,0.5173,1.4396,0.8582,0.8649,1.2259,1.2760,0.6702,0.5456,1.0407,0.7153,1.2287,0.6013,0.8883,1.1166,1.4036,1.3462,1.0154,1.2167,0.8924,0.5085,1.1757,1.0008,1.4520,0.7475,0.6233,0.5231,True,1.6260,0.889673,0.074820,179.9615,89.5919
807,both,-1.047595,0.001088,1.737898,-0.652699,2.293548,0.037790,0.498785,-2.523381,-3.061670,-1.004613,1.199395,0.564891,-0.157446,-0.577438,44.4423,23.1799,9.5689,12.8919,8.0387,9.2174,11.2371,28.6704,36.4892,9.9538,21.0360,8.2153,14.8266,7.8541,8.8252,9.5863,2.6267,2.1838,3.8724,2.1515,2.4470,9.8052,7.0134,5.3464,3.8496,4.1116,3.7618,3.2581,1.4814,0.7727,0.6379,0.8595,0.8039,0.9217,1.1237,0.9557,1.2163,0.6636,1.4024,0.8215,1.4827,0.7854,1.1031,1.1983,0.6567,0.5459,1.2908,0.7172,0.8157,1.2257,0.8767,1.3366,0.9624,1.3705,1.2539,1.0860,False,,0.146699,1.002511,11.1851,15.1718
808,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-1.962548,-2.417700,2.611363,2.871852,-1.952710,-0.273740,-0.998691,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,21.0401,23.7071,20.0644,8.9277,13.8212,14.7193,7.8174,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,7.6499,8.2346,2.8228,4.9263,3.2400,1.8365,4.1879,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7013,0.7902,1.3376,0.5952,1.3821,1.4719,0.7817,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9562,1.0293,0.7057,1.2316,1.0800,0.6122,1.3960,True,1.3640,0.816164,0.153248,145.8171,78.5054
809,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-1.716672,-2.809385,2.557115,-0.524986,-2.406147,-0.242763,-0.459067,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,28.0141,35.5551,12.9857,15.8900,5.0581,8.8490,14.4497,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,10.1988,9.9264,3.2181,3.9527,4.0336,4.1405,3.6316,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9338,1.1852,0.8657,1.0593,0.5058,0.8849,1.4450,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2748,1.2408,0.8045,0.9882,1.3445,1.3802,1.2105,True,1.5520,0.829318,0.167325,133.1379,75.5709
810,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-0.989690,-3.123436,-2.333267,-0.948790,-0.681009,-0.440870,-0.165045,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,32.9262,32.8764,15.8295,10.8926,10.1919,14.7984,9.4462,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,10.9959,7.0512,4.4922,3.9274,3.5659,4.1921,2.8227,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0975,1.0959,1.0553,0.7262,1.0192,1.4798,0.9446,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3745,0.8814,1.1230,0.9818,1.1886,1.3974,0.9409,True,1.4400,0.866943,0.258861,172.6311,85.4018
811,left_only,0.427351,2.956000,1.816718,-0.848584,-3.008908,0.354238,0.582456,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,43.7440,23.7745,19.3195,19.5228,13.5733,11.9203,6.3831,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,9.4475,8.8359,3.3347,2.8345,4.1553,1.9258,2.7666,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.4581,0.7925,1.2880,1.3015,1.3573,1.1920,0.6383,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1809,1.1045,0.8337,0.7086,1.3851,0.6419,0.9222,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.5020,0.827925,0.108759,179.9299,85.3282
812,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-0.206619,0.273391,0.794436,0.309147,-2.400587,-0.168625,-0.526322,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,39.5724,26.2975,8.9767,20.5497,5.1805,5.0301,9.7475,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,4.5538,5.4168,5.9411,5.3775,3.7921,3.5124,1.6434,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3191,0.8766,0.5984,1.3700,0.5181,0.5030,0.9748,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5692,0.6771,1.4853,1.3444,1.2640,1.1708,0.5478,False,,0.083217,0.998458,9.8732,17.9812
813,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,0.797130,-1.618908,-2.452526,0.292102,0.141336,-0.449832,-0.628855,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,25.0777,28.9137,7.5297,15.9816,6.9763,10.9725,7.3915,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,7.2217,8.9890,4.6263,2.1224,3.1052,3.9499,2.1193,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8359,0.9638,0.5020,1.0654,0.6976,1.0973,0.7392,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9027,1.1236,1.1566,0.5306,1.0351,1.3166,0.7064,True,2.0320,0.875294,0.114487,179.9978,84.6869
814,both,-0.634334,1.311983,2.159131,0.862092,2.426521,0.140996,0.155913,-1.765059,-1.145133,-2.265833,0.769088,-1.111695,0.157506,0.670550,42.8589,21.6630,20.7713,20.1893,13.6243,12.4048,7.6772,27.4988,41.6282,7.6953,8.7007,8.2541,6.6773,9.0675,11.0230,8.7964,4.9624,2.8210,1.9722,2.3306,3.0341,9.7407,11.9473,2.8083,3.0639,3.8062,2.3161,3.6112,1.4286,0.7221,1.3848,1.3460,1.3624,1.2405,0.7677,0.9166,1.3876,0.5130,0.5800,0.8254,0.6677,0.9068,1.3779,1.0995,1.2406,0.7053,0.6574,0.7769,1.0114,1.2176,1.4934,0.7021,0.7660,1.2687,0.7720,1.2038,False,,0.056024,0.993179,10.9870,21.1960
815,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-0.391767,-0.168500,-2.820981,3.096355,2.804084,-0.441791,-0.001246,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,27.0428,22.6249,22.1674,10.1190,7.6355,5.0822,10.8022,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,10.8864,8.9753,4.6064,2.2653,3.6444,2.7270,2.9211,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9014,0.7542,1.4778,0.6746,0.7636,0.5082,1.0802,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3608,1.1219,1.1516,0.5663,1.2148,0.9090,0.9737,True,2.4580,1.087369,0.084679,110.4219,78.0426
816,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-0.384577,0.286877,1.232199,1.874619,-0.262296,-0.430633,0.098259,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,34.8264,36.1257,16.6182,12.0055,7.2103,5.9009,12.0283,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,11.7663,8.2002,4.6927,4.7704,1.9843,2.0754,2.1245,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1609,1.2042,1.1079,0.8004,0.7210,0.5901,1.2028,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4708,1.0250,1.1732,1.1926,0.6614,0.6918,0.7082,False,,0.064938,0.997925,11.1850,13.2450
817,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,1.253684,-3.341107,0.058427,0.607744,1.047858,-0.258545,1.171374,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,24.9365,42.7778,16.3380,13.7169,12.3389,10.5306,6.3858,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,9.6359,8.6360,4.2626,4.9526,3.4604,2.5987,2.4555,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8312,1.4259,1.0892,0.9145,1.2339,1.0531,0.6386,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2045,1.0795,1.0656,1.2381,1.1535,0.8662,0.8185,True,1.2640,0.832870,0.073834,179.9920,88.4197
818,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-1.958643,-1.225950,-1.309636,-0.452672,1.758337,-0.269053,-0.851212,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,40.4700,36.0638,18.9924,12.7554,11.1744,14.3219,7.8270,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,4.5517,5.3670,5.5899,3.1261,2.9738,3.1037,4.3800,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3490,1.2021,1.2662,0.8504,1.1174,1.4322,0.7827,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5690,0.6709,1.3975,0.7815,0.9913,1.0346,1.4600,True,1.9600,1.207847,0.082095,83.9584,76.9822
819,left_only,-1.720034,1.590859,2.772565,-0.118446,0.433819,-0.403664,-0.602043,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,17.0764,24.9046,10.5965,19.4762,9.6340,9.0500,11.9232,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,11.5776,6.4123,2.2670,2.4391,4.0716,4.0376,2.9261,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.5692,0.8302,0.7064,1.2984,0.9634,0.9050,1.1923,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4472,0.8015,0.5668,0.6098,1.3572,1.3459,0.9754,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,2.4540,0.849095,0.107732,179.6399,87.7616
820,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-2.444602,-1.409870,0.779952,0.422137,-2.274696,-0.164704,0.484058,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,44.3510,20.7027,21.2183,14.3493,11.6322,13.6370,10.5746,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,4.4917,6.1262,5.2116,4.2116,2.4872,3.2499,2.3057,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4784,0.6901,1.4146,0.9566,1.1632,1.3637,1.0575,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5615,0.7658,1.3029,1.0529,0.8291,1.0833,0.7686,False,,0.082817,0.997174,9.7794,19.2026
821,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-2.004842,-0.268674,-0.741617,0.181574,-0.393144,0.389086,-0.810797,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,20.5569,25.6129,8.4066,8.6238,5.1098,6.4619,11.4039,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,5.5714,7.0223,4.8223,2.1273,2.1272,4.4877,3.2909,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6852,0.8538,0.5604,0.5749,0.5110,0.6462,1.1404,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6964,0.8778,1.2056,0.5318,0.7091,1.4959,1.0970,False,,0.119169,0.997643,7.8989,15.5130
822,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-0.031496,-1.449339,2.466610,-0.354053,-2.361933,0.292454,-1.259595,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,31.8469,15.0424,12.7237,17.2633,10.4733,10.5986,6.5735,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,6.3579,9.6802,2.0932,4.3811,3.0512,2.5319,2.5043,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0616,0.5014,0.8482,1.1509,1.0473,1.0599,0.6573,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7947,1.2100,0.5233,1.0953,1.0171,0.8440,0.8348,True,1.4440,0.818862,0.118582,175.0211,84.3490
823,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,0.623041,-1.956052,-2.557195,3.023223,-1.999073,0.275145,-1.234584,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,25.9320,30.4554,7.9467,18.5113,7.6058,10.4117,12.9233,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,8.7289,7.6449,3.3444,2.1804,4.2391,3.2758,3.3946,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8644,1.0152,0.5298,1.2341,0.7606,1.0412,1.2923,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0911,0.9556,0.8361,0.5451,1.4130,1.0919,1.1315,True,1.2380,0.851155,0.114730,171.7965,84.7895
824,left_only,-1.065186,1.028852,-2.395468,-0.252065,-0.558841,-0.238923,-1.157117,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,31.3804,28.9234,13.8206,19.2634,10.9953,5.0142,12.6191,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,7.8607,8.1345,5.5583,2.4369,3.2982,2.3465,1.6101,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.0460,0.9641,0.9214,1.2842,1.0995,0.5014,1.2619,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9826,1.0168,1.3896,0.6092,1.0994,0.7822,0.5367,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.070174,1.000273,10.4274,15.9877
825,both,-1.079933,0.692057,-2.651535,1.085863,-1.217929,-0.060936,-1.240203,-1.247607,-1.621871,-0.367660,2.010905,2.959811,-0.436727,-0.264093,40.7015,33.7709,22.2540,18.2012,12.2425,5.7608,7.7525,40.1445,39.5158,16.8059,22.3979,8.5790,6.1629,6.3256,8.6705,8.1791,5.0504,5.9746,2.1204,2.7852,4.1005,7.4855,10.4396,3.8114,4.4455,2.5741,3.6445,1.9594,1.3567,1.1257,1.4836,1.2134,1.2242,0.5761,0.7753,1.3381,1.3172,1.1204,1.4932,0.8579,0.6163,0.6326,1.0838,1.0224,1.2626,1.4937,0.7068,0.9284,1.3668,0.9357,1.3049,0.9528,1.1114,0.8580,1.2148,0.6531,True,2.6140,1.139128,0.085311,95.7162,81.1022
826,both,-0.690255,0.319790,-0.003083,0.827940,0.472278,0.008829,1.208382,1.100468,-2.288385,-2.322927,-0.682575,-1.609556,-0.257051,0.987251,42.7452,21.9141,18.8810,20.0365,8.7751,13.7159,14.8865,22.9237,29.8836,9.1557,19.6358,10.0511,9.1950,8.6314,11.7424,9.9353,3.4867,2.9080,4.4786,2.3285,2.8151,8.6383,10.2391,5.6102,5.3661,2.8365,4.0020,3.0858,1.4248,0.7305,1.2587,1.3358,0.8775,1.3716,1.4887,0.7641,0.9961,0.6104,1.3091,1.0051,0.9195,0.8631,1.4678,1.2419,0.8717,0.7270,1.4929,0.7762,0.9384,1.0798,1.2799,1.4026,1.3415,0.9455,1.3340,1.0286,True,1.4060,0.860452,0.121666,175.1868,83.9620
